file,x,y
acs.iecr.8b05366-Figure9-1.png,53,285
acs.iecr.9b02442-Figure2-1.png,49,349
acs.iecr.9b02442-Figure3-1.png,43,316
acs.iecr.9b03497-Figure1-1.png,53,380
acs.iecr.9b03497-Figure2-1.png,65,356
acs.iecr.9b03497-Figure3-1.png,57,300
acs.iecr.9b03497-Figure4-1.png,72,342
acs.iecr.9b03497-Figure5-1.png,74,358
acs.iecr.9b03497-Figure6-1.png,74,360
acs.iecr.9b04335-Figure6-1.png,56,278
acsami.7b16185-Figure12-1.png,63,396
acsomega.8b00045-Figure2-1.png,38,234
acsomega.8b00045-Figure3-1.png,48,251
acsomega.8b03600-Figure1-1.png,92,255
acsomega.8b03600-Figure2-1.png,88,276
acssuschemeng.5b01645-Figure3-1.png,69,323
acssuschemeng.6b00226-Figure2-1.png,75,314
acssuschemeng.6b01957-Figure1-1.png,141,276
acssuschemeng.6b02367-Figure5-1.png,37,266
acssuschemeng.6b02367-Figure6-1.png,39,270
acssuschemeng.6b02367-Figure7-1.png,38,278
acssuschemeng.7b00226-Figure6-1.png,48,274
acssuschemeng.7b00233-Figure1-1.png,69,297
acssuschemeng.7b00233-Figure3-1.png,261,424
acssuschemeng.7b01473-Figure1-1.png,134,249
acssuschemeng.7b02052-Figure8-1.png,57,338
acssuschemeng.7b02226-Figure8-1.png,70,408
acssuschemeng.7b02854-Figure1-1.png,68,431
acssuschemeng.7b03328-Figure2-1.png,71,316
acssuschemeng.7b04338-Figure5-1.png,98,256
acssuschemeng.7b04338-Figure6-1.png,98,256
acssuschemeng.8b01368-Figure1-1.png,37,228
acssuschemeng.8b01368-Figure3-1.png,37,235
acssuschemeng.8b01368-Figure5-1.png,40,220
acssuschemeng.8b01368-Figure8-1.png,83,277
acssuschemeng.8b02012-Figure1-1.png,70,379
acssuschemeng.8b02012-Figure7-1.png,46,349
acssuschemeng.8b03156-Figure1-1.png,41,358
acssuschemeng.8b03156-Figure3-1.png,55,342
acssuschemeng.8b03156-Figure5-1.png,51,356
acssuschemeng.8b03841-Figure3-1.png,75,294
acssuschemeng.8b05147-Figure1-1.png,60,307
acssuschemeng.8b06031-Figure11-1.png,93,252
acssuschemeng.8b06031-Figure9-1.png,50,317
acssuschemeng.9b00868-Figure2-1.png,102,297
acssuschemeng.9b05308-Figure11-1.png,253,398
acssuschemeng.9b05308-Figure12-1.png,50,249
acssuschemeng.9b06480-Figure1-1.png,76,543
acssuschemeng.9b06480-Figure2-1.png,68,463
acssuschemeng.9b06480-Figure4-1.png,73,485
Adar2019_Article_CharacteristicsOfLiquidProduct-Figure2-1.png,56,276
Adar2019_Article_CharacteristicsOfLiquidProduct-Figure4-1.png,65,287
aic.14504-Figure9-1.png,54,237
aic.15537-Figure7-1.png,55,331
aic.15687-Figure4-1.png,60,310
Akia2017_Chapter_AnOverviewOfTheRecentAdvancesI-Figure12.11-1.png,53,265
Akia2017_Chapter_AnOverviewOfTheRecentAdvancesI-Figure12.12-1.png,53,241
Akia2017_Chapter_AnOverviewOfTheRecentAdvancesI-Figure12.2-1.png,74,301
Almeida2017_Article_CharacterizationAndPyrolysisOf-Figure4-1.png,63,416
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure1-1.png,59,281
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure2-1.png,59,281
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure3-1.png,59,281
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure4-1.png,59,282
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure5-1.png,59,282
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure6-1.png,59,281
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure7-1.png,59,388
Alper2019_Article_HydrothermalAndSupercriticalEt-Figure8-1.png,57,384
apj.2353-Figure1-1.png,50,321
apj.2353-Figure2-1.png,53,337
apj.2353-Figure3-1.png,48,322
apj.2353-Figure4-1.png,55,338
apj.2353-Figure5-1.png,47,301
asia.201800114-Figure5-1.png,48,298
bbb.1831-Figure3-1.png,84,329
bbb.1831-Figure8-1.png,68,230
bbb.1866-Figure5-1.png,179,447
bbb.1977-Figure12-1.png,61,278
Biller2017_Article_AssessmentOfAgriculturalCropsA-Figure1-1.png,56,302
Biller2017_Article_AssessmentOfAgriculturalCropsA-Figure2-1.png,53,272
Biller2017_Article_AssessmentOfAgriculturalCropsA-Figure4-1.png,48,263
Bio oil Production from Algae via Thermochemical Catalytic Liquefaction-Figure4-1.png,55,305
Buendia-Kandia2020_Article_HydrothermalConversionOfWoodOr-Figure4-1.png,63,222
c1cs15124j-Figure1-1.png,18,208
c1cs15124j-Figure2-1.png,93,280
c2cp23910h-Figure10-1.png,59,243
c2cp23910h-Figure4-1.png,55,285
c2cp23910h-Figure6-1.png,59,295
c2cp23910h-Figure8-1.png,55,285
c2ra21594b-Figure11-1.png,44,314
c3ee24241b-Figure4-1.png,99,315
c3ra23453c-Figure3-1.png,62,301
c3ra46607h-Figure7-1.png,62,357
C4RA11662C-Figure2-1.png,45,270
C4RA13329C-Figure7-1.png,57,320
C4RA13359E-Figure12-1.png,42,272
C4RA13359E-Figure7-1.png,146,236
C5GC02953H-Figure1-1.png,71,374
C5GC02953H-Figure4-1.png,62,309
C5RA10503J-Figure4-1.png,43,311
C5RA24760H-Figure4-1.png,61,362
C5RA26459F-Figure12-1.png,53,309
C5RA26459F-Figure6-1.png,54,234
C6RA02868C-Figure5-1.png,53,207
C6RA11376A-Figure2-1.png,65,164
C6RA11376A-Figure3-1.png,70,203
C6RA11376A-Figure6-1.png,62,213
C6RA27824H-Figure10-1.png,261,320
C6RA27824H-Figure8-1.png,270,302
C6RA28747F-Figure2-1.png,70,354
C6SE00065G-Figure11-1.png,82,336
C6SE00065G-Figure13-1.png,83,330
C7CY02541F-Figure4-1.png,117,395
C7DT03318D-Figure3-1.png,85,235
C7RA02335A-Figure3-1.png,282,322
C7RA02335A-Figure4-1.png,270,269
C7RA08311D-Figure1-1.png,48,358
C7SE00090A-Figure2-1.png,40,239
C7SE00090A-Figure6-1.png,53,281
C8RA07090C-Figure2-1.png,252,317
c8se00439k-Figure7-1.png,72,289
C9GC00673G-Figure1-1.png,72,276
C9GC00673G-Figure2-1.png,105,366
C9GC00673G-Figure6-1.png,44,251
c9ra09410e-Figure6-1.png,65,307
catalysts-09-00841-Figure5-1.png,69,356
ceat.201600343-Figure1-1.png,57,286
ceat.201600343-Figure2-1.png,49,343
ceat.201600343-Figure3-1.png,57,285
ceat.201600650-Figure3-1.png,49,296
ceat.201700148-Figure2-1.png,74,246
ceat.201700148-Figure6-1.png,72,276
Chan2016_Article_ComparativeLifeCycleAssessment-Figure2-1.png,46,185
Chan2016_Article_ComparativeLifeCycleAssessment-Figure3-1.png,52,254
cssc.201200146-Figure5-1.png,48,223
cssc.201601258-Figure1-1.png,83,276
Eboibi2019_Article_ImpactOfTimeOnYieldAndProperti-Figure5-1.png,92,450
ef2004046-Figure2-1.png,49,268
ef2004046-Figure3-1.png,48,243
ef2004046-Figure4-1.png,61,251
ef2004046-Figure5-1.png,159,289
ef201415s-Figure11-1.png,55,402
ef201415s-Figure6-1.png,58,342
ef201417e-Figure10-1.png,34,251
ef201417e-Figure3-1.png,47,374
ef201417e-Figure7-1.png,148,439
ef201417e-Figure9-1.png,229,308
ef201966w-Figure5-1.png,73,354
ef300391b-Figure1-1.png,65,360
ef300391b-Figure2-1.png,45,303
ef300798b-Figure1-1.png,217,453
ef300798b-Figure3-1.png,87,586
ef3007992-Figure2-1.png,54,283
ef4001242-Figure2-1.png,81,256
ef4001242-Figure3-1.png,83,261
ef4001242-Figure4-1.png,38,230
ef4001242-Figure5-1.png,77,244
ef4004208-Figure4-1.png,83,335
ef4004208-Figure5-1.png,55,319
ef4009168-Figure1-1.png,51,336
ef401506u-Figure3-1.png,38,222
ef401506u-Figure6-1.png,48,268
ef402075e-Figure6-1.png,43,326
ef5001375-Figure11-1.png,53,351
ef5001375-Figure2-1.png,54,309
ef5001375-Figure3-1.png,54,305
ef5001375-Figure4-1.png,55,333
ef5001375-Figure5-1.png,55,335
ef5001375-Figure9-1.png,50,347
ef500267r-Figure2-1.png,39,169
ef500267r-Figure6-1.png,36,192
ef500267r-Figure8-1.png,251,224
ef500267r-Figure9-1.png,47,223
ef500641c-Figure10-1.png,50,289
ef500641c-Figure5-1.png,267,308
ef5012808-Figure4-1.png,48,327
ef501760d-Figure3-1.png,269,295
ef501760d-Figure5-1.png,64,286
ef501760d-Figure6-1.png,264,393
ef501760d-Figure8-1.png,269,319
ef5018708-Figure5-1.png,86,228
ef502574b-Figure6-1.png,108,315
ef502773w-Figure2-1.png,55,241
ef700497d-Figure6-1.png,56,217
ef900027d-Figure5-1.png,82,411
ef900379p-Figure8-1.png,53,205
Effect of hydration calcination CaO on the deoxygenation of bio oil from pyrolysis of Nannochloropsis sp-Figure4-1.png,69,308
energies-09-00888-Figure1-1.png,64,266
energies-11-00521-v2-Figure7-1.png,108,195
energies-11-00521-v2-Figure8-1.png,120,272
energies-11-00564-Figure4-1.png,78,344
energies-11-01693-v3-Figure5-1.png,202,440
energies-12-00723-Figure5-1.png,68,473
energies-12-00729-Figure2-1.png,74,413
energies-12-00809-v2-Figure1-1.png,86,366
energies-13-00124-v3 (1)-Figure3-1.png,205,509
energies-13-00124-v3 (1)-Figure8-1.png,249,426
energies-13-00124-v3-Figure3-1.png,205,507
energies-13-00124-v3-Figure8-1.png,249,426
ente.201900828-Figure5-1.png,59,300
ep.10612-Figure2-1.png,46,146
ep.11814-Figure1-1.png,37,275
ep.11814-Figure2-1.png,42,282
ep.11814-Figure6-1.png,43,261
ep.11847-Figure1-1.png,41,306
ep.12172-Figure3-1.png,60,422
ep.12172-Figure4-1.png,65,459
ep.12490-Figure2-1.png,43,331
ep.12490-Figure4-1.png,66,305
ep.12713-Figure10-1.png,49,306
ep.12937-Figure11-1.png,51,262
ep.12937-Figure12-1.png,62,262
ep.12937-Figure13-1.png,75,341
er.4843-Figure2-1.png,42,358
er.4843-Figure3-1.png,47,353
er.4843-Figure4-1.png,44,354
er.4843-Figure5-1.png,50,360
es304532c-Figure2-1.png,206,288
es304532c-Figure6-1.png,228,264
Fan2018_Article_HydrothermalLiquefactionOfProt-Figure5-1.png,67,401
Fozer2017_Article_EvaluationOfMicroalgae-basedBi-Figure2-1.png,54,372
Fozer2017_Article_EvaluationOfMicroalgae-basedBi-Figure3-1.png,46,378
Fozer2017_Article_EvaluationOfMicroalgae-basedBi-Figure4-1.png,49,678
Fozer2017_Article_EvaluationOfMicroalgae-basedBi-Figure5-1.png,59,371
gcbb.12171-Figure2-1.png,47,295
ghg.1867-Figure3-1.png,132,319
ghg.1867-Figure4-1.png,107,212
Guillen2018_Article_AnEco-FriendlySystemForTheProd-Figure2-1.png,66,267
Guillen2018_Article_AnEco-FriendlySystemForTheProd-Figure3-1.png,70,362
Hammerschmidt2015_Article_InfluenceOfTheHeatingRateAndTh-Figure3-1.png,65,183
High quality fuel from food waste investigation of a stepwise process from the perspective of technology development-Figure2-1.png,64,162
Hydrothermal catalytic liquefaction mechanisms of agal biomass to bio oil-Figure2-1.png,62,330
Hydrothermal liquefaction of a wastewater native Chlorella sp bacteria consortium biocrude production and characterization-Figure5-1.png,85,320
ie061047h-Figure3-1.png,55,284
ie061047h-Figure9-1.png,43,253
ie100758s-Figure2-1.png,53,278
ie100758s-Figure8-1.png,55,293
ie100758s-Figure9-1.png,62,277
ie202385s-Figure3-1.png,72,329
ie5020684-Figure2-1.png,99,327
ie5020684-Figure3-1.png,101,306
ie5020684-Figure4-1.png,45,258
ie5020684-Figure5-1.png,95,313
ie900964u-Figure6-1.png,53,326
ie900964u-Figure7-1.png,1,229
ie9014809-Figure20-1.png,72,282
ie9014809-Figure21-1.png,64,254
ie9014809-Figure22-1.png,66,328
Investigation of cornstalk cellulose liquefaction in supercritical acetone by FT TR and GC MS methods-Figure6-1.png,39,282
Investigation of cornstalk cellulose liquefaction in supercritical acetone by FT TR and GC MS methods-Figure7-1.png,42,281
Jadhav2019_Article_UtilizationOfOilPalmFrondsForB-Figure6-1.png,51,344
jctb.3933-Figure5-1.png,66,358
Kumar-Pant2016_Article_BiorefinerySolidCakeWasteToBio-Figure2-1.png,177,415
Life cycle analysis of low temperature hydrothermal treatment pathway to produce biodiesel from microalgae-Figure4-1.png,72,505
Midgett2012_Article_AssessingFeedstocksAndCatalyst-Figure3-1.png,48,223
Midgett2012_Article_AssessingFeedstocksAndCatalyst-Figure4-1.png,57,226
Midgett2012_Article_AssessingFeedstocksAndCatalyst-Figure5-1.png,60,205
Midgett2012_Article_AssessingFeedstocksAndCatalyst-Figure6-1.png,47,229
Milledge-Harvey2018_Chapter_AnaerobicDigestionAndGasificat-Figure7.1-1.png,53,225
Minarick2011_Article_ProductAndEconomicAnalysisOfDi-Figure1-1.png,61,354
Minarick2011_Article_ProductAndEconomicAnalysisOfDi-Figure2-1.png,64,344
Minarick2011_Article_ProductAndEconomicAnalysisOfDi-Figure3-1.png,180,320
New insights into the size and timing of the Lawn Hill impact structure relationship to the Century Zn Pb deposit-Figure8-1.png,54,290
Nizamuddin2019_Article_SolvothermalLiquefactionOfCorn-Figure4-1.png,52,355
Onoja2019_Article_OilPalmElaeisGuineensisBiomass-Figure3-1.png,3,257
Onwudili2014_Chapter_HydrothermalGasificationOfBiom-Figure10.10-1.png,55,260
Onwudili2014_Chapter_HydrothermalGasificationOfBiom-Figure10.11-1.png,58,365
Onwudili2014_Chapter_HydrothermalGasificationOfBiom-Figure10.8-1.png,55,380
Onwudili2014_Chapter_HydrothermalGasificationOfBiom-Figure10.9-1.png,55,362
Pan2019_Article_DistributionAndTransformationB-Figure3-1.png,58,290
Pan2019_Article_DistributionAndTransformationB-Figure6-1.png,51,263
Phenolic Antioxidant Production by Hydrothermal Liquefaction of Lignin-Figure5-1.png,88,400
Phusunti2017_Article_SubcriticalWaterHydrolysisOfMi-Figure2-1.png,67,330
Phusunti2017_Article_SubcriticalWaterHydrolysisOfMi-Figure3-1.png,70,342
Prabhu2020_Article_IntegratedBiorefineryProcessFo-Figure2-1.png,59,225
Process modeling synthesis and thermodynamic evaluation of hydrogen production from hydrothermal processing of lipid extracted algae integrated with-Figure5-1.png,85,354
Pruksasri-Novalin2018_Article_AComprehensiveProcessingOfRice-Figure6-1.png,353,310
Pruksasri-Novalin2018_Article_AComprehensiveProcessingOfRice-Figure9-1.png,97,275
s12866-017-1144-x-Figure4-1.png,318,249
s13068-018-1083-2-Figure2-1.png,160,347
s13068-018-1083-2-Figure5-1.png,164,384
s40643-018-0233-5-Figure3-1.png,205,221
Saber2018_Article_UltrasonicPretreatmentForLow-t-Figure3-1.png,54,319
Saoud2018_Chapter_NanocatalystForBiofuelProducti-Figure3-1.png,73,352
sc400145w-Figure2-1.png,61,309
sc400145w-Figure4-1.png,69,319
sc400145w-Figure5-1.png,57,310
sc4004983-Figure3-1.png,25,412
sc4004983-Figure5-1.png,24,398
sc500686j-Figure5-1.png,62,365
Shin2019_Article_FateAndTransportOfEstrogenicCo-Figure3-1.png,63,434
Singh2015_Article_HydrothermalLiquefactionOfAgri-Figure5-1.png,49,361
Singh2015_Article_HydrothermalLiquefactionOfAgri-Figure6-1.png,46,359
Singh2015_Article_HydrothermalLiquefactionOfAgri-Figure7-1.png,46,358
Singh2015_Article_HydrothermalLiquefactionOfAgri-Figure8-1.png,47,355
slct.201601903-Figure2-1.png,54,352
Song2019_Article_ComprehensivePotentialEvaluati-Figure2-1.png,54,329
Sudasinghe2015_Article_Temperature-DependentLipidConv-Figure1-1.png,65,353
Sudasinghe2015_Article_Temperature-DependentLipidConv-Figure3-1.png,64,470
Sudasinghe2015_Article_Temperature-DependentLipidConv-Figure4-1.png,66,438
Sugano2008_Article_HydrothermalLiquefactionOfPlan-Figure5-1.png,49,317
Sugano2009_Article_LiquefactionProcessForAHydroth-Figure8-1.png,103,217
Sugano2009_Article_LiquefactionProcessForAHydroth-Figure9-1.png,105,374
Tekin2016_Article_Cellulose-derivedCarbonSpheres-Figure1-1.png,57,267
The Effect of Wood Vinegar on Hydrothermal Liquefaction of Cotton Stalk Under CO Atmosphere-Figure2-1.png,59,321
The Effect of Wood Vinegar on Hydrothermal Liquefaction of Cotton Stalk Under CO Atmosphere-Figure3-1.png,61,309
Tobacco biomass as a source of advanced biofuels-Figure1-1.png,56,381
Wagner2018_Article_HydrothermalConversionOfLipid--Figure2-1.png,68,215
wene.319-Figure5-1.png,57,276
wene.319-Figure6-1.png,58,284
Xie2019_Article_DewaterabilityEnhancementAndHe-Figure5-1.png,56,295
Yu2014_Article_NutrientFlowsAndQualityOfBio-c-Figure1-1.png,70,476
